6JH8,F,B,0,60551045,60551045,92.95,2
RYH8,F,B,0,60551083,60551083,157.71,10
RYH8,F,A,0,60551083,60551083,158.2,2
RYH8,F,A,0,60551111,60551111,157.81,10
6AH8,F,A,0,60551509,60551509,90.57,20
RYH8,F,B,0,60551537,60551537,157.35,4
RYH8,F,B,0,60551542,60551542,157.72,10
RYH8,F,A,0,60551542,60551542,158.2,2
6AH8,F,A,0,60551547,60551547,90.57,10
6AH8,F,A,0,60551547,60551547,90.56,10
RYH8,F,A,0,60551570,60551570,157.86,10
6AM8,F,A,0,60551598,60551598,89.47,1
6AH8,F,A,0,60551598,60551598,90.54,10
6AM8,F,A,0,60551646,60551646,89.45,1
RYH8,F,B,0,60551782,60551782,157.35,4
RYH8,F,A,0,60551786,60551786,157.81,10
RYH8,F,A,0,60551798,60551798,157.8,10
RYH8,F,B,0,60551809,60551809,157.72,10
RYH8,F,A,0,60552034,60552034,157.81,10
6NH8,F,B,0,60552509,60552509,78.68,20
6NH8,F,B,0,60552573,60552573,78.68,10
6NH8,F,B,0,60552586,60552586,78.7,10
6NH8,F,A,0,60552600,60552600,78.78,30
6NH8,F,A,0,60552629,60552629,78.74,2
HGQ8,F,B,0,60552854,60552854,319.5,1
6NH8,F,A,0,60553624,60553624,78.77,20
6NH8,F,A,0,60553653,60553653,78.74,2
6JH8,F,A,0,60554097,60554097,92.97,18
NGF9-NGG9,F,A,0,60554733,60554733,0.4,10
6NH8,F,B,0,60557102,60557102,78.67,10
6NH8,F,B,0,60557113,60557113,78.68,10
6NH8,F,A,0,60557129,60557129,78.77,20
6NH8,F,A,0,60557140,60557140,78.73,2
6AH8,F,A,0,60557565,60557565,90.54,20
6AH8,F,A,0,60558519,60558519,90.54,10
HGG8,F,B,0,60559448,60559448,339.1,1
6AH8,F,A,0,60559588,60559588,90.55,10
6AH8,F,A,0,60559588,60559588,90.59,10
6AM8,F,A,0,60559634,60559634,89.5,3
6AH8,F,A,0,60559634,60559634,90.57,10
6AM8,F,A,0,60559660,60559660,89.48,1
6AH8,F,A,0,60559829,60559829,90.57,20
6AH8,F,A,0,60560024,60560024,90.57,10
6NH8,F,B,0,60560028,60560028,78.68,20
6NH8,F,A,0,60560060,60560060,78.77,10
6NH8,F,A,0,60560097,60560097,78.73,2
6NH8,F,B,0,60560137,60560137,78.68,10
6NH8,F,B,0,60560177,60560177,78.7,10
6NH8,F,A,0,60560177,60560177,78.78,20
6NH8,F,A,0,60560220,60560220,78.74,2
NGG9-NGH9,F,B,0,60562091,60562091,2.3,10
6BH8,F,A,0,60562531,60562531,195.48,17
6NH8,F,A,0,60563565,60563565,78.78,10
6AH8,F,B,0,60563597,60563597,90.49,10
6NH8,F,A,0,60563597,60563597,78.79,10
6NH8,F,A,0,60563614,60563614,78.74,2
6NH8,F,A,0,60563632,60563632,78.79,20
6NH8,F,A,0,60563660,60563660,78.75,2
6AH8,F,B,0,60564004,60564004,90.49,11
6BH8,F,A,0,60564057,60564057,195.48,1
6BH8,F,A,0,60564062,60564062,195.47,16
6EH8,F,T,0,60564086,60564086,146.62,1
6BM8,F,B,0,60564095,60564095,194.17,1
6BM8,F,A,0,60564095,60564095,194.27,1
6BH8,F,A,0,60564106,60564106,195.47,32
6EH8,F,A,0,60564125,60564125,146.63,6
6BH8,F,B,0,60564133,60564133,195.42,1
6EM8,F,A,0,60564164,60564164,146.15,3
6BH8,F,B,0,60564168,60564168,195.44,6
6EM8,F,A,0,60564174,60564174,146.15,2
6EM8,F,A,0,60564178,60564178,146.15,1
EMDH8,F,A,0,60564396,60564396,819.8,1
NGG9-NGH9,F,A,0,60565610,60565610,2.75,10
6EH8,F,A,0,60565834,60565834,146.62,1
6EM8,F,A,0,60565848,60565848,146.14,1
6AH8,F,A,0,60567575,60567575,90.56,10
6AM8,F,A,0,60567590,60567590,89.47,1
6NH8,F,A,0,60567629,60567629,78.77,10
6NH8,F,A,0,60567640,60567640,78.74,2
6AH8,F,B,0,60569465,60569465,90.5,1
6AM8,F,B,0,60569479,60569479,89.3,2
GCJ8,F,B,0,60571064,60571064,90.56,1
GCJ8,F,A,0,60571064,60571064,90.56,1
GCJ8,F,B,0,60571371,60571371,90.53,20
GCJ8,F,A,0,60571371,60571371,90.53,3
6EH8,F,A,0,60571895,60571895,146.63,6
6EM8,F,A,0,60571910,60571910,146.15,3
6AH8,F,B,0,60572124,60572124,90.5,11
6EM8,F,A,0,60572153,60572153,146.15,2
6EM8,F,A,0,60572158,60572158,146.15,1
NGF9-NGH9,F,B,0,60572208,60572208,2.4,10
6EH8,F,A,0,60572323,60572323,146.62,1
6EM8,F,A,0,60572336,60572336,146.14,1
6EH8,F,A,0,60573109,60573109,146.63,6
6EM8,F,A,0,60573123,60573123,146.15,3
6EM8,F,A,0,60573338,60573338,146.15,2
6EM8,F,A,0,60573342,60573342,146.15,1
6EH8,F,A,0,60573496,60573496,146.62,1
6EM8,F,A,0,60573510,60573510,146.14,1
QMH8,F,A,0,60573668,60573668,958.75,1
6EH8,F,A,0,60574167,60574167,146.63,6
6EM8,F,A,0,60574182,60574182,146.15,3
6EM8,F,A,0,60574363,60574363,146.15,2
6EM8,F,A,0,60574368,60574368,146.15,1
6EH8,F,A,0,60574604,60574604,146.62,1
6EM8,F,A,0,60574617,60574617,146.14,1
6EH8,F,A,0,60575268,60575268,146.63,6
6EM8,F,A,0,60575282,60575282,146.15,3
6EM8,F,A,0,60575466,60575466,146.15,2
6EM8,F,A,0,60575471,60575471,146.15,1
6NH8,F,B,0,60575640,60575640,78.67,10
6NH8,F,B,0,60575653,60575653,78.68,10
6NH8,F,A,0,60575667,60575667,78.77,10
6NH8,F,A,0,60575680,60575680,78.73,2
6EH8,F,A,0,60575706,60575706,146.62,1
6EM8,F,A,0,60575721,60575721,146.14,1
6BH8,F,A,0,60576055,60576055,195.47,16
6BH8,F,B,0,60576088,60576088,195.42,1
6BH8,F,B,0,60576088,60576088,195.45,6
6BH8,F,B,0,60576126,60576126,195.42,1
6BH8,F,A,0,60576126,60576126,195.48,17
6BM8,F,A,0,60576145,60576145,194.28,1
6BH8,F,B,0,60576177,60576177,195.45,6
6EH8,F,A,0,60576469,60576469,146.63,6
6EM8,F,A,0,60576483,60576483,146.15,3
6EM8,F,A,0,60576597,60576597,146.15,2
6EM8,F,A,0,60576602,60576602,146.15,1
6EH8,F,B,0,60577766,60577766,146.61,1
6EM8,F,B,0,60577780,60577780,146.09,1
E7H8,F,B,0,60577801,60577801,146.56,4
E7H8,F,B,0,60577826,60577826,146.48,1
E7H8,F,B,0,60577826,60577826,146.59,2
NGF9-NGH9,F,A,0,60578477,60578477,2.95,10
HGH8,F,B,0,60578491,60578491,352.5,1
HGH8,F,A,0,60578491,60578491,355,2
6BH8,F,A,0,60578559,60578559,195.48,1
6EH8,F,A,0,60579197,60579197,146.62,1
6EM8,F,A,0,60579211,60579211,146.14,1
6NH8,F,B,0,60579560,60579560,78.68,20
6NH8,F,B,0,60579622,60579622,78.68,10
6NH8,F,B,0,60579633,60579633,78.7,10
6NH8,F,A,0,60579649,60579649,78.77,10
6NH8,F,A,0,60579690,60579690,78.74,2
PLJ8,F,A,0,60579878,60579878,208.99,20
YMH8,F,B,0,60583334,60583334,12340,1
6NH8,F,A,0,60585197,60585197,78.76,10
6NH8,F,A,0,60585197,60585197,78.73,2
HGJ8,F,B,0,60597248,60597248,306,10
HGJ8,F,A,0,60597248,60597248,360,1
6EH8,F,A,0,60597364,60597364,146.63,6
6EM8,F,A,0,60597379,60597379,146.15,3
6EM8,F,A,0,60597597,60597597,146.15,2
6EM8,F,A,0,60597601,60597601,146.15,1
6EH8,F,A,0,60597854,60597854,146.62,1
6EM8,F,A,0,60597870,60597870,146.14,1
6EH8,F,A,0,60598574,60598574,146.63,6
6EM8,F,A,0,60598588,60598588,146.15,3
6EM8,F,A,0,60598804,60598804,146.15,2
6EM8,F,A,0,60598809,60598809,146.15,1
6EH8,F,A,0,60598974,60598974,146.62,1
6EM8,F,A,0,60598989,60598989,146.14,1
6EH8,F,A,0,60599594,60599594,146.63,6
6EM8,F,A,0,60599608,60599608,146.15,3
6EM8,F,A,0,60599810,60599810,146.15,2
6EM8,F,A,0,60599815,60599815,146.15,1
6EH8,F,A,0,60599967,60599967,146.62,1
6EM8,F,A,0,60599982,60599982,146.14,1
6EH8,F,A,0,60600612,60600612,146.63,6
6EM8,F,A,0,60600627,60600627,146.15,3
6EM8,F,A,0,60600816,60600816,146.15,2
6EM8,F,A,0,60600821,60600821,146.15,1
6EH8,F,A,0,60601056,60601056,146.62,1
6EM8,F,A,0,60601072,60601072,146.14,1
NGJ8-NGM8,F,B,0,60601601,60601601,-0.8,10
6EH8,F,A,0,60601706,60601706,146.63,6
6EM8,F,A,0,60601720,60601720,146.15,3
6EM8,F,A,0,60601924,60601924,146.15,2
6EM8,F,A,0,60601927,60601927,146.15,1
6SH8,F,B,0,60602076,60602076,91.43,2
6SM8,F,B,0,60602091,60602091,91.44,1
6EH8,F,A,0,60602295,60602295,146.62,1
6EM8,F,A,0,60602309,60602309,146.14,1
6NH8,F,B,0,60602665,60602665,78.67,10
6NH8,F,B,0,60602677,60602677,78.68,10
6NH8,F,A,0,60602692,60602692,78.76,10
6NH8,F,A,0,60602704,60602704,78.72,2
6EH8,F,A,0,60603114,60603114,146.63,6
6EM8,F,A,0,60603131,60603131,146.15,3
6EM8,F,A,0,60603334,60603334,146.15,2
6EM8,F,A,0,60603339,60603339,146.15,1
6EH8,F,A,0,60603630,60603630,146.62,1
6EM8,F,A,0,60603645,60603645,146.14,1
CLZ8,F,B,0,60603699,60603699,92.75,3
